mention_id,entity_name,entity_type,chunk_id,section_id,context_snippet
M01029,TEARS,Work,1976-09-15_Dorothy_14,,"ited to later books such as Ubik, mage, tears. Frolix). (Well, maybe earlier stuff to"
M01030,Christ,Person,1976-09-15_Dorothy_140,,ng. I am the same throughout; Rome [..] Christ [..] + that is why the Golden Fish neck
M01031,God,Person,1976-09-15_Dorothy_140,,PTG in place of the BIP. The Kingdom of God in place of Babylon. In a certain very
M01032,Sophia,Person,1976-09-15_Dorothy_140,,"n, for we Xtians will survive after ""St Sophia will be born again..."" etc, + Rome (BIP"
M01033,UBIK,Work,1976-09-15_Dorothy_140,,"tents in other novels + stories - e.g. ""Ubik"" + ""Maze"") came from my 2000 year Xtian"
M01034,Ubik,Work,1976-09-15_Dorothy_140,,"tents in other novels + stories - e.g. ""Ubik"" + ""Maze"") came from my 2000 year Xtian"
M01035,TEARS,Work,1976-09-15_Dorothy_140,,"s was induced in me: it had to do with ""Tears"". ""Tears"" so to speak got through the c"
M01036,Acts,Work,1976-09-15_Dorothy_140,,it into print. So now I know where the acts material (+ other contents in other nov
M01037,Jesus,Person,1976-09-15_Dorothy_141,,e prefigurings of the Logos even before Jesus.) The yang principle is literally bomba
M01038,Christ,Person,1976-09-15_Dorothy_141,,"illusion. Hence, it only seemed to kill Christ; in actuality it could not. Its power i"
M01039,God,Person,1976-09-15_Dorothy_141,,"ration. Interestingly, in the ascent to God, once one has passed ""though"" the BIP,"
M01040,Parmenides,Person,1976-09-15_Dorothy_141,,"h other. In a certain real sense, then, Parmenides was right in denying absolute reality t"
M01041,Thomas,Person,1976-09-15_Dorothy_141,,ty or did I encounter divinity? i.e was Thomas me or not me? (+ all other forms this f
M01042,Sophia,Person,1976-09-15_Dorothy_141,,"n,BIP,FormII → Our World created by yin(Sophia) + BIP heavy (ruled) Yang (PTG) an eman"
M01043,Logos,Person,1976-09-15_Dorothy_141,,egan. (+ there were prefigurings of the Logos even before Jesus.) The yang principle
M01044,TEARS,Work,1976-09-15_Dorothy_141,,"the BIP - in my case, e.g., publishing ""Tears"" finally, (there ""low"" - ""high"" levels"
M01045,Jesus,Person,1976-09-15_Dorothy_142,,e prefigurings of the Logos even before Jesus.) The yang principle is literally bomba
M01046,Christ,Person,1976-09-15_Dorothy_142,,"the sole entry-point into the next, via Christ as the Spirit, living persons could cro"
M01047,God,Person,1976-09-15_Dorothy_142,,"s the first step in the encountering of God, as is laughter. Both are transmuted in"
M01048,Holy Spirit,Person,1976-09-15_Dorothy_142,,"ne Christ: Jesus. But in Acts, when the Holy Spirit came over all the disciples, there were"
M01049,Plato,Person,1976-09-15_Dorothy_142,,"ink, though, Parmenides is close to it. Plato allowed some (eikoi) reality to Form II"
M01050,Aristotle,Person,1976-09-15_Dorothy_142,,"ralunar penetrated the sublunar (to use Aristotle's terms); if Aristotle was right, the t"
M01051,Parmenides,Person,1976-09-15_Dorothy_142,,"her manifests itself: can be discerned. Parmenides says Form II is night, dense + heavy. I"
M01052,Empedocles,Person,1976-09-15_Dorothy_142,,"ichard saw pre Socratic cosmology (i.e. Empedocles) in ""Ubik"" Empedocles is close to Parme"
M01053,Zebra,Person,1976-09-15_Dorothy_142,,"wise. In no sense is the BIP alive, but Zebra is. If redefining Form II as irreal aut"
M01054,VALIS,Person,1976-09-15_Dorothy_142,,ne creator for an overall good purpose. VALIS may be accomplishing several things. 1)
M01055,Logos,Person,1976-09-15_Dorothy_142,,egan. (+ there were prefigurings of the Logos even before Jesus.) The yang principle
M01056,UBIK,Work,1976-09-15_Dorothy_142,,"half the world is alive (i.e. God). In ""Ubik"" the decaying world they are in is not"
M01057,Ubik,Work,1976-09-15_Dorothy_142,,"half the world is alive (i.e. God). In ""Ubik"" the decaying world they are in is not"
M01058,VALIS,Work,1976-09-15_Dorothy_142,,ne creator for an overall good purpose. VALIS may be accomplishing several things. 1)
M01059,Valis,Work,1976-09-15_Dorothy_142,,ne creator for an overall good purpose. VALIS may be accomplishing several things. 1)
M01060,I Ching,Work,1976-09-15_Dorothy_142,,"- self-testing of his powers, + as the ""I Ching"" puts it. Can he, reduced to the lowest"
M01061,Acts,Work,1976-09-15_Dorothy_142,,"Advent consisted of (esp the period of Acts) was a doorway, via the spirit, into th"
M01062,Revelation,Work,1976-09-15_Dorothy_142,,"yin world) + amounts to a disclosure, a revelation about the nature of the world. But it i"
M01063,Jesus,Person,1976-09-15_Dorothy_143,,"First Advent there was just one Christ: Jesus. But in Acts, when the Holy Spirit came"
M01064,Christ,Person,1976-09-15_Dorothy_143,,"At the First Advent there was just one Christ: Jesus. But in Acts, when the Holy Spir"
M01065,God,Person,1976-09-15_Dorothy_143,,"barrier? It is a challenge to God as well as to man. What is he, when str"
M01066,Holy Spirit,Person,1976-09-15_Dorothy_143,,"ne Christ: Jesus. But in Acts, when the Holy Spirit came over all the disciples, there were"
M01067,Parmenides,Person,1976-09-15_Dorothy_143,,"eally here, + this is what gave rise to Parmenides suspicions about the phenomenal world -"
M01068,Dionysos,Person,1976-09-15_Dorothy_143,,"cription of it sounds like a joker God: Dionysos, as the humble ugly servant God, Hiefes"
M01069,Zebra,Person,1976-09-15_Dorothy_143,,"of the Golden Flower"") Exactly + yang (Zebra) interrupts from time to time these cha"
M01070,UBIK,Work,1976-09-15_Dorothy_143,,"city. It is possible, too, that, as in ""Ubik,"" the yin world can't review itself - i"
M01071,Ubik,Work,1976-09-15_Dorothy_143,,"city. It is possible, too, that, as in ""Ubik,"" the yin world can't review itself - i"
M01072,Acts,Work,1976-09-15_Dorothy_143,,"here was just one Christ: Jesus. But in Acts, when the Holy Spirit came over all the"
M01073,Jesus,Person,1976-09-15_Dorothy_144,,"yin world (BIP). We are entitled, with Jesus, to oppose it wholly. It deals out our"
M01074,Christ,Person,1976-09-15_Dorothy_144,,"ct is Sarapis or Hermes Tristogistos or Christ frees you from ""Astrology determinism"""
M01075,God,Person,1976-09-15_Dorothy_144,,"1 through 5) 7) The mystery religions (God breaking the ""astral"" power over man; i"
M01076,Holy Spirit,Person,1976-09-15_Dorothy_144,,"y a preamble to a ""lamination"" with the Holy Spirit of domination in + by the yin world + i"
M01077,Plato,Person,1976-09-15_Dorothy_144,,"r yang to regulate. (i.e. influence) cf Plato's ""Timaeus"" ananke as yin - noös as yan"
M01078,Parmenides,Person,1976-09-15_Dorothy_144,,lt on this (Satan) yin world is to take Parmenides' route + go so far as to deny reality t
M01079,Empedocles,Person,1976-09-15_Dorothy_144,,"thinking savior) 6) Plato, Parmenides + Empedocles, etc (v ""Timaeus"" for instance. Many cr"
M01080,Spinoza,Person,1976-09-15_Dorothy_144,,"ng part of the Godhead, hence Christ, - Spinoza says. This was actually demonstrated to"
M01081,Thomas,Person,1976-09-15_Dorothy_144,,ctually demonstrated to me + in me when Thomas who lived 2000 years ago lived now (i.e
M01082,Zebra,Person,1976-09-15_Dorothy_144,,d has to be accurate. + the presence of Zebra would follow of necessity; the yin worl
M01083,Logos,Person,1976-09-15_Dorothy_144,,econtoured by the intelligent yang (the Logos as plan + conceiver of plan). The yin w
M01084,UBIK,Work,1976-09-15_Dorothy_144,,"city. It is possible, too, that, as in ""Ubik,"" the yin world can't review itself - i"
M01085,Ubik,Work,1976-09-15_Dorothy_144,,"city. It is possible, too, that, as in ""Ubik,"" the yin world can't review itself - i"
M01086,TEARS,Work,1976-09-15_Dorothy_144,,"depicted as our underlying reality, in ""Tears"" the exploded view of the yin world (BI"
M01087,Timaeus,Work,1976-09-15_Dorothy_144,,"regulate. (i.e. influence) cf Plato's ""Timaeus"" ananke as yin - noös as yang. We can r"
M01088,Acts,Work,1976-09-15_Dorothy_144,,"k over what it found here: the world of Acts, the world I depicted as our underlying"
M01089,Revelation,Work,1976-09-15_Dorothy_144,,"n energy, an eidos. Look what I know by revelation: yang is alive. When you ponder it, it"
M01090,Christ,Person,1976-09-15_Dorothy_145,,"d state of consciousness in 3-74. (e.g. Christ as invader, mimicking + plasmatic, + om"
M01091,God,Person,1976-09-15_Dorothy_145,,in a real one (the PTG). (Or Kingdom of God.) The prison has let go + the garden ha
M01092,Holy Spirit,Person,1976-09-15_Dorothy_145,,"y a preamble to a ""lamination"" with the Holy Spirit of domination in + by the yin world + i"
M01093,Plato,Person,1976-09-15_Dorothy_145,,"sm, Parmenides, Empedocles, Heraclitus, Plato, the Logos doctrine, Hegel, Zoroastrian"
M01094,Parmenides,Person,1976-09-15_Dorothy_145,,"em is a fusion of the though of Taoism, Parmenides, Empedocles, Heraclitus, Plato, the Log"
M01095,Heraclitus,Person,1976-09-15_Dorothy_145,,"ough of Taoism, Parmenides, Empedocles, Heraclitus, Plato, the Logos doctrine, Hegel, Zoro"
M01096,Empedocles,Person,1976-09-15_Dorothy_145,,"on of the though of Taoism, Parmenides, Empedocles, Heraclitus, Plato, the Logos doctrine,"
M01097,Hegel,Person,1976-09-15_Dorothy_145,,"Heraclitus, Plato, the Logos doctrine, Hegel, Zoroastrianism, Gnosticism, Christiani"
M01098,Zebra,Person,1976-09-15_Dorothy_145,,3-74 during my mystic revelations (e.g. Zebra mimicking normal objects + causal proce
M01099,Logos,Person,1976-09-15_Dorothy_145,,"des, Empedocles, Heraclitus, Plato, the Logos doctrine, Hegel, Zoroastrianism, Gnosti"
M01100,I Ching,Work,1976-09-15_Dorothy_145,,"""lateral"" sweep. To quote hex 1 of the I Ching: ""He tests his powers."" It is perfectly"
M01101,Doris,Person,1976-09-15_Dorothy_146,,"not, say more deserved persons such as Doris. It wanted stuff in my writing. No God-"
M01102,Christ,Person,1976-09-15_Dorothy_146,,"is not speculation. This explains what Christ meant when he told the 12, ""you are not"
M01103,God,Person,1976-09-15_Dorothy_146,,"ion. If the question is asked, ""How can God get off course?"" I would answer 1) all"
M01104,Holy Spirit,Person,1976-09-15_Dorothy_146,,arced across. Could it be said that the Holy Spirit (indwelling) caused (allowed) me to see
M01105,Plato,Person,1976-09-15_Dorothy_146,,"phenomenal world, it has some reality (Plato replying to Parmenides' acosmic view of"
M01106,Parmenides,Person,1976-09-15_Dorothy_146,,"ite its denseness + weight, form II (as Parmenides argued, is not real. It is as if a vacu"
M01107,Xenophanes,Person,1976-09-15_Dorothy_146,,"ance + determinism, + pretty well meets Xenophanes' exhalted + sophisticated conception of"
M01108,Thomas,Person,1976-09-15_Dorothy_146,,"asons to identify it with Xtianity: 1) ""Thomas' "" memories of Christ + knowledge of Xt"
M01109,Zebra,Person,1976-09-15_Dorothy_146,,yang incursion (which would account for Zebra's need of camouflage) + (2) yang seems
M01110,Sophia,Person,1976-09-15_Dorothy_146,,"Romans; + 2) the revelation about Hagia Sophia. If it is Xtian, then the Lord has invi"
M01111,UBIK,Work,1976-09-15_Dorothy_146,,"n size - prevading the ionosphere, like Ubik, problem solving + teaching, info - giv"
M01112,Ubik,Work,1976-09-15_Dorothy_146,,"n size - prevading the ionosphere, like Ubik, problem solving + teaching, info - giv"
M01113,TEARS,Work,1976-09-15_Dorothy_146,,"ilt it. That's who, say, the cypher in ""Tears"" [..] not for anyone alive now, but for"
M01114,I Ching,Work,1976-09-15_Dorothy_146,,"""lateral"" sweep. To quote hex 1 of the I Ching: ""He tests his powers."" It is perfectly"
M01115,Revelation,Work,1976-09-15_Dorothy_146,,"craments + fear of the Romans; + 2) the revelation about Hagia Sophia. If it is Xtian, the"
M01116,Doris,Person,1976-09-15_Dorothy_147,,"not, say more deserved persons such as Doris. It wanted stuff in my writing. No God-"
M01117,Jesus,Person,1976-09-15_Dorothy_147,,", like an escaped bubble of gas, + that Jesus died + was resurrected in our lifetimes"
M01118,Christ,Person,1976-09-15_Dorothy_147,,"ere, + was two people. It incarnated as Christ + will do so again, but this time withi"
M01119,God,Person,1976-09-15_Dorothy_147,,oris. It wanted stuff in my writing. No God-theory would put such [emphasis] on thi
M01120,Parmenides,Person,1976-09-15_Dorothy_147,,"ze I am not acosmic in view, but follow Parmenides etc, + that the reality which I have fo"
M01121,Zebra,Person,1976-09-15_Dorothy_147,,"+ 2-75, estimate that, quite invisibly, Zebra/VALIS has pretty much taken control of"
M01122,VALIS,Person,1976-09-15_Dorothy_147,,"""theophany."" This was synchronized with Valis' turning-point-in-history intervention;"
M01123,Sophia,Person,1976-09-15_Dorothy_147,,"s, I have a third confirmation: the ""St Sophia is going to be born again..."" etc"" that"
M01124,Palmer Eldritch,Person,1976-09-15_Dorothy_147,,"seless, heh heh (so much for Satan i.e. Palmer Eldritch). ""Ubik"" is very valuable as an integer"
M01125,UBIK,Work,1976-09-15_Dorothy_147,,"ted in the classifieds of a newspaper. ""Ubik"" (at best) would just signal VALIS' pre"
M01126,Ubik,Work,1976-09-15_Dorothy_147,,"ted in the classifieds of a newspaper. ""Ubik"" (at best) would just signal VALIS' pre"
M01127,VALIS,Work,1976-09-15_Dorothy_147,,"""theophany."" This was synchronized with Valis' turning-point-in-history intervention;"
M01128,Valis,Work,1976-09-15_Dorothy_147,,"""theophany."" This was synchronized with Valis' turning-point-in-history intervention;"
M01129,Palmer Eldritch,Work,1976-09-15_Dorothy_147,,"seless, heh heh (so much for Satan i.e. Palmer Eldritch). ""Ubik"" is very valuable as an integer"
M01130,PENULTIMATE TRUTH,Work,1976-09-15_Dorothy_147,,"(like ""Now Wait for Last Year,"" eg). + ""Penultimate Truth"" is a textbook study of fakes: who, wha"
M01131,Penultimate Truth,Work,1976-09-15_Dorothy_147,,"(like ""Now Wait for Last Year,"" eg). + ""Penultimate Truth"" is a textbook study of fakes: who, wha"
M01132,TEARS,Work,1976-09-15_Dorothy_147,,"ilt it. That's who, say, the cypher in ""Tears"" [..] not for anyone alive now, but for"
M01133,Acts,Work,1976-09-15_Dorothy_147,,"ly done"" - (either the word Felix + the acts material or + the dream...) it was not"
M01134,Revelation,Work,1976-09-15_Dorothy_147,,ma (i.e. the most important part of the revelation that despite all obvious appearances it
M01135,St. Paul,Person,1976-09-15_Dorothy_148,,"a linkage with the N.T. + in particular St. Paul (""Acts"" describes a major part of the l"
M01136,Christ,Person,1976-09-15_Dorothy_148,,"the actual [..]. The final part of the Christ drama (which is not in ""Acts"" but in ""R"
M01137,God,Person,1976-09-15_Dorothy_148,,was finding the PTG i.e. the Kingdom of God - i.e. where God rules. That didn't com
M01138,Thomas,Person,1976-09-15_Dorothy_148,,"ome c. AD 50 to our future: they, like ""Thomas,"" spans it all, the one continuous life"
M01139,VALIS,Person,1976-09-15_Dorothy_148,,"message, at least so far as I know it. ""VALIS"" would be no more that an explication +"
M01140,VALIS,Work,1976-09-15_Dorothy_148,,"message, at least so far as I know it. ""VALIS"" would be no more that an explication +"
M01141,Valis,Work,1976-09-15_Dorothy_148,,"message, at least so far as I know it. ""VALIS"" would be no more that an explication +"
M01142,PENULTIMATE TRUTH,Work,1976-09-15_Dorothy_148,,"(like ""Now Wait for Last Year,"" eg). + ""Penultimate Truth"" is a textbook study of fakes: who, wha"
M01143,Penultimate Truth,Work,1976-09-15_Dorothy_148,,"(like ""Now Wait for Last Year,"" eg). + ""Penultimate Truth"" is a textbook study of fakes: who, wha"
M01144,TEARS,Work,1976-09-15_Dorothy_148,,"e true reality within or beyond - + in ""Tears"" I found it. As was both proved + expli"
M01145,Acts,Work,1976-09-15_Dorothy_148,,"ith the N.T. + in particular St. Paul (""Acts"" describes a major part of the life of"
M01146,Revelation,Work,1976-09-15_Dorothy_148,,"t drama (which is not in ""Acts"" but in ""Revelation"") has, supra-temporally, played itself"
M01147,Christopher,Person,1976-09-15_Dorothy_149,,pate in the Last Supper - as I did with Christopher. That is the final stamp of the spirit'
M01148,Nixon,Person,1976-09-15_Dorothy_149,,"ot notice, or if they saw it (as in the Nixon Gang falling) notice but not understand"
